2024-06-16 16:52:18,837 INFO    StreamThr :95236 [internal.py:wandb_internal():86] W&B internal server running at pid: 95236, started at: 2024-06-16 16:52:18.836673
2024-06-16 16:52:18,837 DEBUG   HandlerThread:95236 [handler.py:handle_request():146] handle_request: status
2024-06-16 16:52:18,843 INFO    WriterThread:95236 [datastore.py:open_for_write():87] open: /Users/kemalbayik/Library/CloudStorage/OneDrive-UniversityofSussex/MSc Project/Self-Supervised-Machine-Learning-For-Predicting-Cancer-Dependincies/wandb/run-20240616_165218-sf8ksed0/run-sf8ksed0.wandb
2024-06-16 16:52:18,843 DEBUG   SenderThread:95236 [sender.py:send():378] send: header
2024-06-16 16:52:18,863 DEBUG   SenderThread:95236 [sender.py:send():378] send: run
2024-06-16 16:52:19,235 INFO    SenderThread:95236 [dir_watcher.py:__init__():211] watching files in: /Users/kemalbayik/Library/CloudStorage/OneDrive-UniversityofSussex/MSc Project/Self-Supervised-Machine-Learning-For-Predicting-Cancer-Dependincies/wandb/run-20240616_165218-sf8ksed0/files
2024-06-16 16:52:19,236 INFO    SenderThread:95236 [sender.py:_start_run_threads():1099] run started: sf8ksed0 with start time 1718553138.837954
2024-06-16 16:52:19,241 DEBUG   HandlerThread:95236 [handler.py:handle_request():146] handle_request: check_version
2024-06-16 16:52:19,241 DEBUG   SenderThread:95236 [sender.py:send_request():405] send_request: check_version
2024-06-16 16:52:19,328 DEBUG   HandlerThread:95236 [handler.py:handle_request():146] handle_request: run_start
2024-06-16 16:52:19,333 DEBUG   HandlerThread:95236 [system_info.py:__init__():26] System info init
2024-06-16 16:52:19,333 DEBUG   HandlerThread:95236 [system_info.py:__init__():41] System info init done
2024-06-16 16:52:19,333 INFO    HandlerThread:95236 [system_monitor.py:start():194] Starting system monitor
2024-06-16 16:52:19,333 INFO    SystemMonitor:95236 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-16 16:52:19,333 INFO    HandlerThread:95236 [system_monitor.py:probe():214] Collecting system info
2024-06-16 16:52:19,335 DEBUG   HandlerThread:95236 [system_info.py:probe():150] Probing system
2024-06-16 16:52:19,335 INFO    SystemMonitor:95236 [interfaces.py:start():190] Started cpu monitoring
2024-06-16 16:52:19,336 INFO    SystemMonitor:95236 [interfaces.py:start():190] Started disk monitoring
2024-06-16 16:52:19,337 INFO    SystemMonitor:95236 [interfaces.py:start():190] Started gpuapple monitoring
2024-06-16 16:52:19,338 INFO    SystemMonitor:95236 [interfaces.py:start():190] Started memory monitoring
2024-06-16 16:52:19,339 INFO    SystemMonitor:95236 [interfaces.py:start():190] Started network monitoring
2024-06-16 16:52:19,342 DEBUG   HandlerThread:95236 [system_info.py:_probe_git():135] Probing git
2024-06-16 16:52:19,368 DEBUG   HandlerThread:95236 [system_info.py:_probe_git():143] Probing git done
2024-06-16 16:52:19,368 DEBUG   HandlerThread:95236 [system_info.py:probe():198] Probing system done
